height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
7.0,57.0,399.0,8.142999999999999,0.321,?,1.47,128.0,380.0,87.0,1
10.0,205.0,2050.0,20.5,0.381,0.708,3.04,781.0,1451.0,257.0,1
7.0,35.0,245.0,5.0,0.494,1.0,2.2,121.0,245.0,55.0,1
7.0,6.0,42.0,0.857,0.5,0.5479999999999999,21.0,21.0,23.0,1.0,1
5.0,39.0,195.0,7.8,0.395,0.826,3.67,77.0,161.0,21.0,1
11.0,118.0,1298.0,10.727,0.459,0.742,4.81,596.0,963.0,124.0,1
10.0,150.0,1500.0,15.0,0.252,0.585,2.07,378.0,878.0,?,1
25.0,491.0,12275.0,19.64,?,?,?,5572.0,?,?,1
12.0,44.0,528.0,?,0.294,0.742,?,155.0,392.0,67.0,1
9.0,34.0,306.0,3.778,0.379,0.961,1.71,116.0,294.0,68.0,1
8.0,?,936.0,14.625,0.201,0.698,1.45,188.0,653.0,130.0,1
7.0,10.0,70.0,1.429,0.28600000000000003,0.7,1.25,20.0,?,16.0,1
9.0,84.0,756.0,9.333,0.28800000000000003,0.7909999999999999,1.83,218.0,598.0,119.0,1
13.0,136.0,1768.0,10.462,0.415,?,4.58,733.0,?,160.0,1
11.0,29.0,319.0,2.636,0.298,0.752,2.21,95.0,240.0,43.0,1
?,14.0,112.0,1.75,0.411,0.991,2.56,46.0,111.0,18.0,1
11.0,85.0,935.0,7.727,?,0.902,1.73,251.0,843.0,145.0,1
8.0,?,1848.0,28.875,0.21,0.5429999999999999,1.65,389.0,?,236.0,1
?,21.0,147.0,3.0,0.259,0.8370000000000001,1.46,38.0,123.0,26.0,1
9.0,?,567.0,7.0,0.298,0.787,2.01,169.0,446.0,84.0,1
9.0,67.0,603.0,7.444,0.468,0.823,3.76,282.0,496.0,75.0,1
26.0,184.0,4784.0,7.077000000000001,0.773,0.8859999999999999,16.88,?,4241.0,219.0,1
7.0,123.0,861.0,17.570999999999998,0.139,?,1.26,120.0,580.0,95.0,1
7.0,31.0,217.0,4.4289999999999985,0.28600000000000003,0.6729999999999999,1.55,62.0,146.0,40.0,1
8.0,8.0,64.0,1.0,0.438,1.0,2.33,28.0,?,12.0,1
7.0,1.0,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,?,0
5.0,97.0,485.0,19.4,0.334,0.831,1.98,162.0,403.0,82.0,1
6.0,16.0,?,2.667,0.198,0.76,2.38,19.0,?,8.0,1
13.0,386.0,5018.0,29.692,0.28600000000000003,?,2.19,1437.0,?,657.0,1
11.0,9.0,99.0,0.818,0.465,0.687,5.75,46.0,68.0,8.0,1
1.0,45.0,45.0,45.0,0.2,1.0,1.13,9.0,45.0,?,1
9.0,184.0,1656.0,20.444000000000006,0.206,0.659,1.36,341.0,1091.0,251.0,1
10.0,12.0,120.0,1.2,0.333,0.867,1.82,40.0,104.0,22.0,1
3.0,304.0,?,101.33,0.555,0.6859999999999999,42.17,506.0,626.0,12.0,0
16.0,243.0,3888.0,15.188,?,0.7090000000000001,5.5,1530.0,2756.0,278.0,1
10.0,?,330.0,3.3,0.394,0.645,3.25,130.0,213.0,40.0,1
17.0,22.0,374.0,1.294,0.321,0.406,8.57,120.0,152.0,14.0,1
8.0,?,224.0,3.5,0.442,0.795,2.48,99.0,178.0,40.0,1
?,83.0,664.0,10.375,0.325,0.908,1.76,216.0,603.0,123.0,1
7.0,21.0,147.0,3.0,0.306,0.741,1.67,45.0,?,27.0,1
?,30.0,270.0,3.333,0.285,0.6,1.51,77.0,162.0,51.0,1
9.0,59.0,531.0,6.556,0.348,0.8290000000000001,2.26,185.0,?,82.0,1
9.0,41.0,369.0,4.556,0.244,0.6609999999999999,1.32,90.0,244.0,68.0,1
7.0,?,266.0,5.4289999999999985,0.248,0.955,1.32,66.0,254.0,50.0,1
10.0,23.0,230.0,2.3,0.317,0.8909999999999999,2.35,73.0,205.0,31.0,1
8.0,9.0,72.0,1.125,0.431,0.958,2.07,31.0,69.0,15.0,1
8.0,?,320.0,5.0,?,0.997,2.7,146.0,319.0,54.0,1
?,?,480.0,1.875,?,0.471,2.29,64.0,226.0,28.0,0
8.0,?,?,4.375,0.443,0.996,2.14,124.0,279.0,?,1
9.0,9.0,81.0,1.0,0.34600000000000003,0.877,2.8,28.0,71.0,10.0,1
8.0,241.0,1928.0,30.125,0.119,0.498,1.26,?,960.0,182.0,1
1.0,187.0,187.0,187.0,0.963,1.0,25.71,180.0,187.0,7.0,0
12.0,?,96.0,0.667,0.615,0.969,5.9,59.0,93.0,10.0,1
10.0,154.0,1540.0,15.4,?,0.664,2.55,527.0,1022.0,207.0,1
6.0,?,606.0,16.833,0.411,0.8759999999999999,1.93,249.0,531.0,129.0,1
12.0,50.0,600.0,4.167,0.345,0.627,2.72,207.0,376.0,76.0,1
9.0,82.0,738.0,9.111,0.32,0.947,2.13,236.0,699.0,111.0,1
7.0,96.0,672.0,13.714,0.271,0.688,1.54,182.0,462.0,?,1
10.0,19.0,190.0,1.9,0.363,0.8370000000000001,2.46,69.0,159.0,28.0,1
17.0,110.0,1870.0,6.471,0.175,0.603,1.46,328.0,1128.0,224.0,1
9.0,81.0,729.0,9.0,0.348,0.927,2.21,254.0,676.0,115.0,1
?,116.0,1508.0,8.923,0.279,0.6579999999999999,2.3,421.0,992.0,183.0,1
8.0,82.0,656.0,10.25,0.412,0.8029999999999999,2.78,?,527.0,97.0,1
1.0,14.0,14.0,14.0,1.0,1.0,14.0,14.0,14.0,1.0,0
9.0,56.0,504.0,6.222,0.196,0.617,1.24,99.0,311.0,80.0,1
9.0,185.0,?,20.556,0.386,0.6859999999999999,2.83,643.0,1142.0,227.0,1
7.0,16.0,112.0,2.286,0.42,0.768,1.96,47.0,?,24.0,1
11.0,184.0,2024.0,16.727,?,0.7959999999999999,4.41,?,1611.0,?,1
8.0,14.0,112.0,1.75,?,1.0,2.4,48.0,112.0,20.0,1
13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,0
?,69.0,828.0,?,0.407,0.833,3.15,337.0,690.0,107.0,1
7.0,43.0,301.0,?,0.319,0.8009999999999999,1.41,96.0,241.0,68.0,1
10.0,271.0,2710.0,27.1,0.267,0.698,1.96,724.0,1892.0,369.0,1
1.0,277.0,277.0,277.0,1.0,1.0,277.0,277.0,277.0,1.0,0
14.0,201.0,2814.0,14.357,0.373,0.6409999999999999,4.84,1050.0,1804.0,217.0,1
8.0,15.0,120.0,1.875,0.292,0.8079999999999999,1.84,35.0,97.0,19.0,1
?,32.0,256.0,4.0,0.395,0.773,2.1,101.0,198.0,48.0,1
5.0,13.0,65.0,?,0.477,0.938,1.48,31.0,61.0,21.0,1
10.0,31.0,310.0,3.1,0.284,0.835,1.69,88.0,259.0,52.0,1
8.0,150.0,1200.0,18.75,0.158,0.594,1.23,189.0,713.0,154.0,1
11.0,271.0,2981.0,24.636,0.198,0.628,1.52,?,1872.0,388.0,1
8.0,93.0,744.0,11.625,0.324,0.835,1.99,241.0,621.0,121.0,1
9.0,82.0,?,9.111,0.309,0.778,?,228.0,574.0,118.0,1
7.0,36.0,252.0,5.143,0.5670000000000001,0.929,2.51,143.0,234.0,57.0,1
16.0,12.0,192.0,0.75,0.526,0.833,7.21,101.0,160.0,14.0,1
8.0,199.0,1592.0,24.875,0.115,0.575,?,183.0,915.0,155.0,1
7.0,?,77.0,?,0.35100000000000003,0.87,1.8,27.0,67.0,15.0,1
?,17.0,136.0,2.125,0.353,0.8009999999999999,2.0,48.0,109.0,24.0,1
8.0,8.0,64.0,1.0,0.234,0.328,5.0,15.0,21.0,3.0,1
10.0,?,210.0,?,0.457,0.933,?,96.0,196.0,33.0,1
10.0,123.0,1230.0,12.3,0.362,?,2.99,445.0,1092.0,149.0,1
84.0,1.0,?,0.012,?,1.0,84.0,84.0,84.0,1.0,0
11.0,?,231.0,?,0.316,0.58,4.29,73.0,134.0,17.0,1
10.0,271.0,2710.0,27.1,0.173,0.557,1.47,?,1510.0,318.0,1
9.0,179.0,1611.0,19.889,0.341,0.745,?,550.0,1200.0,229.0,1
17.0,342.0,5814.0,20.118,0.916,0.996,30.27,5328.0,5790.0,?,0
2.0,199.0,398.0,99.5,0.485,0.508,32.17,193.0,202.0,6.0,0
7.0,86.0,602.0,12.286,0.294,0.701,?,177.0,422.0,105.0,1
7.0,23.0,161.0,3.286,0.342,0.7829999999999999,1.45,55.0,126.0,38.0,1
10.0,101.0,1010.0,10.1,0.442,0.855,2.92,?,864.0,153.0,1
8.0,54.0,432.0,6.75,0.275,0.778,1.37,119.0,336.0,87.0,1
8.0,131.0,1048.0,16.375,0.246,0.7959999999999999,?,258.0,?,177.0,1
11.0,96.0,1056.0,8.727,0.277,0.68,1.83,292.0,718.0,?,1
?,11.0,99.0,1.222,0.343,?,1.42,34.0,99.0,24.0,1
?,18.0,144.0,2.25,0.389,0.931,2.24,56.0,134.0,25.0,1
8.0,?,120.0,1.875,0.475,1.0,2.38,57.0,120.0,24.0,1
12.0,11.0,132.0,0.917,0.371,1.0,1.63,49.0,132.0,30.0,1
9.0,58.0,?,6.444,0.203,0.531,1.34,?,277.0,79.0,1
136.0,1.0,?,0.006999999999999999,0.993,1.0,135.0,135.0,136.0,1.0,0
10.0,119.0,1190.0,11.9,0.39,0.81,2.75,464.0,964.0,169.0,1
9.0,23.0,207.0,2.556,?,1.0,1.51,?,207.0,41.0,1
6.0,14.0,?,2.333,0.393,?,1.57,?,76.0,21.0,1
9.0,197.0,1773.0,21.889,0.274,0.6990000000000001,1.74,485.0,1240.0,278.0,1
7.0,?,84.0,1.714,0.369,0.857,1.55,31.0,72.0,20.0,1
11.0,100.0,1100.0,9.091,0.473,0.882,3.29,520.0,970.0,?,1
14.0,34.0,476.0,2.4290000000000003,0.279,0.851,3.09,133.0,405.0,43.0,1
10.0,27.0,270.0,2.7,0.344,0.804,2.38,93.0,217.0,39.0,1
7.0,245.0,1715.0,35.0,0.14300000000000002,0.608,1.41,246.0,1042.0,?,1
?,16.0,112.0,2.286,0.446,?,2.0,50.0,106.0,25.0,1
?,100.0,900.0,?,0.247,0.637,1.83,222.0,573.0,121.0,1
5.0,333.0,1665.0,66.6,0.374,0.413,36.65,623.0,688.0,17.0,0
7.0,?,?,4.2860000000000005,0.305,0.871,1.64,64.0,183.0,39.0,1
34.0,25.0,850.0,0.735,0.256,0.534,2.06,218.0,454.0,106.0,0
7.0,18.0,126.0,2.571,0.262,?,1.94,33.0,110.0,17.0,1
8.0,30.0,?,3.75,0.242,0.667,1.35,?,160.0,43.0,1
7.0,14.0,?,2.0,0.35700000000000004,0.959,1.84,35.0,94.0,19.0,1
10.0,41.0,410.0,4.1,?,0.81,?,133.0,332.0,71.0,1
8.0,12.0,96.0,1.5,0.4270000000000001,?,2.16,41.0,?,19.0,1
?,177.0,177.0,177.0,0.203,1.0,1.03,36.0,177.0,35.0,1
?,168.0,2016.0,14.0,0.255,0.7190000000000001,?,515.0,1449.0,245.0,1
8.0,90.0,?,11.25,0.207,0.738,?,149.0,531.0,97.0,1
10.0,84.0,840.0,8.4,0.35600000000000004,0.8490000000000001,?,299.0,?,121.0,1
7.0,?,266.0,5.4289999999999985,0.353,0.902,2.04,94.0,240.0,46.0,1
7.0,?,147.0,3.0,0.327,0.912,1.71,48.0,134.0,28.0,1
6.0,14.0,84.0,2.333,0.321,0.8809999999999999,1.8,27.0,74.0,15.0,1
10.0,22.0,220.0,2.2,0.591,?,6.5,130.0,188.0,20.0,1
11.0,25.0,?,2.273,0.36,0.909,2.11,99.0,250.0,47.0,1
8.0,44.0,352.0,5.5,0.455,0.949,3.2,?,334.0,50.0,1
10.0,251.0,2510.0,25.1,0.141,0.621,?,354.0,1559.0,?,1
10.0,54.0,540.0,5.4,0.378,0.622,3.14,204.0,336.0,65.0,1
10.0,262.0,2620.0,26.2,?,0.826,1.76,761.0,2163.0,432.0,1
1.0,22.0,22.0,22.0,0.318,1.0,1.17,7.0,22.0,?,1
3.0,286.0,858.0,95.333,0.406,0.4270000000000001,87.0,348.0,366.0,4.0,0
8.0,12.0,96.0,1.5,0.385,0.8959999999999999,1.68,37.0,86.0,?,1
11.0,9.0,99.0,0.818,?,0.626,3.4,34.0,62.0,10.0,1
8.0,53.0,424.0,6.625,0.358,?,1.54,152.0,416.0,99.0,1
?,246.0,2706.0,22.364,0.349,?,2.85,944.0,2071.0,?,1
1.0,19.0,?,19.0,0.632,1.0,4.0,12.0,19.0,3.0,0
8.0,108.0,?,13.5,0.293,?,?,253.0,775.0,150.0,1
8.0,15.0,120.0,1.875,0.375,0.85,1.88,45.0,?,24.0,1
7.0,13.0,91.0,1.857,0.28600000000000003,0.934,1.63,26.0,85.0,16.0,1
9.0,82.0,?,9.111,0.374,0.866,2.3,276.0,639.0,120.0,1
5.0,11.0,55.0,2.2,0.364,1.0,1.33,20.0,55.0,?,1
7.0,140.0,980.0,?,0.131,0.6659999999999999,1.28,128.0,653.0,100.0,1
6.0,32.0,192.0,5.332999999999998,0.365,0.958,1.67,70.0,184.0,42.0,1
9.0,18.0,?,2.0,0.278,0.716,1.67,45.0,?,27.0,1
7.0,4.0,28.0,0.5710000000000001,0.28600000000000003,0.35700000000000004,?,8.0,10.0,1.0,1
10.0,12.0,120.0,1.2,0.3670000000000001,1.0,1.57,44.0,120.0,28.0,1
9.0,268.0,2412.0,29.778,0.183,0.6859999999999999,1.29,?,1654.0,?,1
11.0,46.0,506.0,4.182,0.28300000000000003,0.84,1.81,143.0,425.0,79.0,1
10.0,268.0,2680.0,26.8,0.395,0.59,5.88,1058.0,?,180.0,1
7.0,?,?,1.857,0.308,0.934,1.65,28.0,85.0,17.0,1
10.0,185.0,1850.0,18.5,0.36,?,2.81,666.0,1272.0,237.0,1
?,120.0,2760.0,5.2170000000000005,0.942,1.0,17.44,2599.0,2760.0,?,1
6.0,39.0,234.0,6.5,0.393,0.927,1.77,92.0,217.0,52.0,1
10.0,35.0,350.0,3.5,0.38,0.8290000000000001,2.02,133.0,290.0,66.0,1
6.0,7.0,42.0,1.167,0.262,0.7859999999999999,1.83,11.0,33.0,?,1
7.0,65.0,455.0,?,0.284,0.846,1.57,129.0,?,82.0,1
2.0,22.0,44.0,11.0,?,0.75,33.0,?,33.0,1.0,0
8.0,9.0,72.0,1.125,0.361,0.972,?,26.0,70.0,15.0,1
8.0,28.0,224.0,3.5,0.308,0.835,3.14,69.0,?,22.0,1
10.0,509.0,5090.0,50.9,0.097,0.388,1.23,492.0,1974.0,401.0,1
8.0,16.0,128.0,?,0.438,0.8909999999999999,2.67,56.0,114.0,21.0,1
8.0,80.0,640.0,10.0,0.298,0.883,1.72,191.0,?,111.0,1
8.0,6.0,48.0,0.75,0.5,0.6459999999999999,8.0,24.0,?,3.0,1
?,23.0,230.0,2.3,0.343,0.7909999999999999,1.88,79.0,182.0,42.0,1
10.0,49.0,490.0,4.9,0.551,0.943,3.07,270.0,462.0,88.0,1
5.0,4.0,?,0.8,0.5,0.7,10.0,10.0,14.0,1.0,1
5.0,13.0,65.0,2.6,0.308,0.831,1.82,20.0,54.0,11.0,1
?,63.0,693.0,5.727,0.413,0.804,3.08,286.0,557.0,93.0,1
9.0,34.0,?,3.778,0.225,0.755,?,69.0,231.0,44.0,1
5.0,11.0,55.0,2.2,0.436,0.8909999999999999,1.71,24.0,49.0,14.0,1
5.0,17.0,85.0,3.4,0.412,0.941,?,35.0,80.0,20.0,1
16.0,376.0,6016.0,23.5,?,0.58,?,2232.0,3490.0,?,1
16.0,393.0,6288.0,24.563,?,0.653,5.13,2145.0,4103.0,418.0,1
17.0,96.0,1632.0,5.647,0.366,0.675,5.15,597.0,1101.0,116.0,1
11.0,101.0,1111.0,9.182,?,0.77,1.71,281.0,856.0,164.0,1
?,181.0,1629.0,20.111,0.361,0.74,2.76,588.0,?,213.0,1
9.0,37.0,333.0,4.1110000000000015,0.381,0.8079999999999999,2.05,127.0,269.0,62.0,1
9.0,12.0,108.0,1.3330000000000002,0.444,1.0,1.78,48.0,108.0,?,1
13.0,25.0,?,1.923,0.234,0.28600000000000003,10.86,76.0,93.0,7.0,1
11.0,168.0,1848.0,15.273,0.234,0.723,1.55,432.0,1337.0,279.0,1
8.0,8.0,64.0,1.0,?,0.344,4.33,13.0,22.0,3.0,1
28.0,281.0,7868.0,?,0.318,0.551,4.72,2502.0,4339.0,?,1
9.0,?,747.0,9.222,0.376,0.687,2.49,281.0,513.0,113.0,1
12.0,278.0,3336.0,23.167,?,0.14400000000000002,15.91,366.0,479.0,23.0,0
7.0,20.0,140.0,?,0.493,0.979,1.82,?,137.0,38.0,1
10.0,86.0,860.0,8.6,0.326,0.8440000000000001,1.85,280.0,726.0,151.0,1
8.0,24.0,192.0,3.0,0.318,0.688,2.65,61.0,132.0,23.0,1
13.0,25.0,?,1.923,0.35100000000000003,0.68,6.0,114.0,221.0,19.0,1
5.0,4.0,20.0,0.8,0.4,?,2.67,8.0,14.0,3.0,1
10.0,97.0,970.0,9.7,0.423,0.8320000000000001,2.48,410.0,807.0,165.0,1
7.0,?,126.0,2.571,0.31,0.96,1.39,39.0,121.0,28.0,1
5.0,5.0,25.0,1.0,0.52,1.0,2.17,13.0,25.0,6.0,1
7.0,22.0,154.0,3.143,0.247,0.7140000000000001,1.23,38.0,110.0,31.0,1
10.0,8.0,80.0,0.8,0.4,?,4.0,32.0,56.0,8.0,1
1.0,40.0,40.0,40.0,0.875,1.0,11.67,35.0,40.0,3.0,0
5.0,13.0,65.0,2.6,0.292,?,1.46,19.0,58.0,13.0,1
10.0,?,2360.0,23.6,0.183,0.5720000000000001,?,432.0,1349.0,330.0,1
10.0,83.0,830.0,8.3,0.266,0.8270000000000001,2.1,221.0,686.0,105.0,1
14.0,410.0,5740.0,29.286,0.241,0.5920000000000001,?,1382.0,3400.0,576.0,1
7.0,19.0,133.0,?,0.406,1.0,1.69,?,133.0,32.0,1
8.0,6.0,48.0,0.75,0.313,0.792,3.0,15.0,38.0,5.0,1
8.0,10.0,80.0,1.25,0.375,0.85,1.88,30.0,68.0,16.0,1
1.0,184.0,184.0,184.0,0.967,1.0,?,178.0,184.0,4.0,0
11.0,22.0,242.0,2.0,0.649,0.847,8.72,157.0,205.0,18.0,1
9.0,536.0,4824.0,59.556,0.189,0.813,1.38,913.0,3924.0,662.0,1
5.0,14.0,70.0,?,0.329,0.5,2.56,23.0,35.0,9.0,1
7.0,11.0,77.0,1.571,0.364,0.909,1.75,28.0,70.0,16.0,1
5.0,?,10.0,0.4,0.9,0.9,9.0,?,9.0,1.0,0
7.0,45.0,315.0,?,0.2,0.775,1.91,63.0,244.0,33.0,1
36.0,186.0,6696.0,5.167000000000002,0.318,0.654,?,2126.0,?,292.0,1
1.0,8.0,?,?,1.0,1.0,8.0,8.0,8.0,1.0,0
10.0,41.0,410.0,4.1,0.312,0.7340000000000001,1.94,128.0,301.0,?,1
11.0,70.0,770.0,6.364,0.381,0.639,3.53,?,492.0,?,1
?,210.0,1680.0,?,?,0.483,1.44,299.0,811.0,208.0,1
8.0,81.0,648.0,10.125,0.221,0.591,1.29,143.0,383.0,111.0,1
9.0,314.0,2826.0,34.889,?,0.5870000000000001,1.25,440.0,1659.0,352.0,1
9.0,?,144.0,1.778,0.278,0.917,1.48,?,132.0,27.0,1
9.0,151.0,1359.0,16.778,0.184,0.5,1.4,250.0,679.0,178.0,1
11.0,25.0,275.0,2.273,0.327,?,1.96,?,?,46.0,1
7.0,31.0,?,?,0.281,0.682,1.56,61.0,148.0,39.0,1
11.0,97.0,1067.0,8.818,0.297,?,2.4,317.0,?,132.0,1
?,154.0,2310.0,10.267,?,0.7040000000000001,5.84,976.0,1626.0,167.0,1
2.0,?,28.0,7.0,?,0.536,3.67,11.0,15.0,3.0,1
10.0,40.0,400.0,4.0,0.295,0.68,1.9,118.0,272.0,62.0,1
6.0,20.0,?,?,0.333,0.942,1.21,40.0,113.0,33.0,1
11.0,37.0,407.0,3.364,0.371,0.899,2.01,151.0,366.0,75.0,1
6.0,58.0,348.0,9.667,0.276,0.7440000000000001,1.17,96.0,?,82.0,1
8.0,26.0,208.0,?,0.264,0.62,1.45,55.0,?,38.0,1
6.0,82.0,492.0,13.667,0.104,0.303,1.31,51.0,149.0,39.0,1
12.0,271.0,3252.0,22.583,0.248,0.5589999999999999,?,805.0,1818.0,433.0,1
8.0,7.0,56.0,0.875,0.482,0.946,2.7,27.0,53.0,10.0,1
?,63.0,63.0,63.0,1.0,?,?,63.0,63.0,1.0,0
9.0,37.0,333.0,4.1110000000000015,0.526,0.898,3.18,175.0,299.0,55.0,1
1.0,10.0,10.0,10.0,?,1.0,10.0,10.0,10.0,1.0,0
13.0,266.0,3458.0,20.462,0.398,0.579,4.81,1375.0,2003.0,?,1
7.0,6.0,42.0,0.857,0.5479999999999999,0.952,2.56,23.0,40.0,9.0,1
7.0,100.0,?,14.286,?,?,1.67,206.0,443.0,123.0,1
?,18.0,180.0,?,0.511,0.872,2.97,92.0,157.0,31.0,1
7.0,4.0,28.0,?,0.28600000000000003,1.0,2.0,8.0,28.0,4.0,1
5.0,7.0,35.0,1.4,0.6859999999999999,1.0,3.0,24.0,35.0,8.0,1
7.0,?,385.0,7.857,0.374,?,2.09,144.0,316.0,69.0,1
1.0,?,10.0,10.0,0.8,1.0,4.0,8.0,?,2.0,0
?,13.0,91.0,1.857,0.297,0.857,1.17,27.0,78.0,23.0,1
8.0,27.0,216.0,3.375,0.218,0.8290000000000001,2.14,47.0,179.0,22.0,1
8.0,16.0,128.0,2.0,0.328,0.961,1.91,42.0,123.0,22.0,1
?,6.0,36.0,1.0,0.306,0.556,3.67,11.0,20.0,3.0,1
7.0,5.0,35.0,0.7140000000000001,0.257,1.0,1.13,9.0,35.0,8.0,1
7.0,20.0,140.0,2.857,0.307,0.85,1.48,43.0,119.0,29.0,1
9.0,?,468.0,5.778,0.306,0.718,1.66,143.0,336.0,86.0,1
7.0,?,847.0,17.285999999999998,0.305,0.675,1.79,258.0,572.0,144.0,1
8.0,42.0,?,5.25,0.259,0.7559999999999999,?,87.0,254.0,50.0,1
11.0,71.0,781.0,6.455,0.69,0.95,?,539.0,?,77.0,1
8.0,41.0,328.0,5.125,0.335,0.933,2.08,110.0,306.0,53.0,1
8.0,60.0,480.0,7.5,0.335,0.915,1.85,161.0,439.0,87.0,1
7.0,76.0,?,10.857,0.301,0.8590000000000001,?,160.0,457.0,116.0,1
8.0,10.0,80.0,1.25,0.475,0.888,2.92,38.0,71.0,13.0,1
?,21.0,147.0,3.0,0.293,0.81,1.34,?,119.0,32.0,1
8.0,27.0,?,3.375,0.282,0.87,1.36,61.0,188.0,45.0,1
11.0,84.0,924.0,7.636,0.262,0.82,1.69,242.0,758.0,143.0,1
6.0,8.0,48.0,1.3330000000000002,0.458,?,2.44,22.0,35.0,9.0,1
9.0,271.0,2439.0,30.111,0.292,0.727,1.9,712.0,?,?,1
?,17.0,136.0,?,0.34600000000000003,1.0,2.47,47.0,136.0,?,1
9.0,8.0,72.0,0.889,0.583,0.972,21.0,42.0,70.0,2.0,1
9.0,76.0,684.0,?,0.436,0.955,2.37,298.0,653.0,126.0,1
8.0,?,792.0,12.375,0.211,0.8859999999999999,1.48,167.0,702.0,113.0,1
6.0,6.0,36.0,1.0,0.528,0.917,3.17,19.0,33.0,6.0,1
7.0,41.0,287.0,5.857,0.355,0.857,1.85,102.0,246.0,55.0,1
12.0,414.0,4968.0,34.5,?,0.7340000000000001,?,1554.0,3646.0,?,1
6.0,8.0,48.0,1.3330000000000002,?,0.917,3.1,31.0,?,?,1
7.0,14.0,98.0,2.0,0.29600000000000004,0.7859999999999999,2.9,29.0,77.0,10.0,1
5.0,43.0,215.0,8.6,0.456,1.0,1.42,98.0,215.0,69.0,1
10.0,22.0,220.0,2.2,0.377,0.614,2.44,83.0,135.0,34.0,1
2.0,20.0,40.0,10.0,0.675,0.675,27.0,27.0,27.0,1.0,0
10.0,34.0,340.0,3.4,0.421,?,2.01,143.0,308.0,71.0,1
?,32.0,288.0,3.556,0.413,0.993,1.72,119.0,286.0,69.0,1
1.0,?,35.0,35.0,0.857,1.0,10.0,30.0,35.0,3.0,0
16.0,399.0,6384.0,24.938,0.369,?,5.34,2357.0,3685.0,441.0,1
7.0,64.0,448.0,?,0.498,0.911,2.93,223.0,408.0,76.0,1
10.0,10.0,100.0,1.0,0.46,0.46,46.0,46.0,46.0,1.0,1
8.0,26.0,208.0,?,0.37,?,?,77.0,136.0,32.0,1
6.0,14.0,84.0,?,0.5710000000000001,0.976,2.4,?,82.0,?,1
1.0,57.0,57.0,57.0,?,1.0,3.71,26.0,57.0,7.0,0
9.0,6.0,54.0,0.667,0.407,0.519,5.5,22.0,28.0,4.0,0
10.0,262.0,2620.0,?,?,0.606,1.36,469.0,1587.0,344.0,1
10.0,?,1520.0,15.2,0.297,0.778,2.17,452.0,1182.0,208.0,1
6.0,29.0,174.0,4.833,0.293,0.92,1.5,51.0,160.0,34.0,1
7.0,8.0,56.0,?,?,0.518,1.8,?,29.0,5.0,1
?,26.0,182.0,3.714,0.396,1.0,2.0,?,?,36.0,1
8.0,46.0,368.0,5.75,0.35600000000000004,0.957,1.79,?,352.0,73.0,1
9.0,352.0,3168.0,39.111,?,0.6920000000000001,1.34,651.0,2193.0,486.0,1
4.0,17.0,?,4.25,0.309,0.5589999999999999,3.5,21.0,38.0,6.0,1
7.0,40.0,280.0,5.714,0.311,0.939,1.43,87.0,263.0,61.0,1
7.0,205.0,1435.0,29.286,0.109,0.573,1.26,156.0,822.0,124.0,1
1.0,13.0,?,13.0,1.0,1.0,13.0,?,13.0,1.0,0
?,33.0,330.0,3.3,0.282,0.8390000000000001,1.82,93.0,277.0,51.0,1
8.0,7.0,56.0,?,0.411,0.875,2.09,23.0,49.0,11.0,1
?,32.0,928.0,1.103,0.476,0.72,7.25,442.0,668.0,61.0,0
1.0,106.0,106.0,106.0,0.434,1.0,1.02,46.0,106.0,45.0,0
9.0,21.0,?,2.333,0.354,0.878,2.68,67.0,166.0,?,1
9.0,40.0,360.0,4.444,0.494,0.925,2.92,?,333.0,61.0,1
8.0,18.0,144.0,2.25,0.215,0.813,2.38,31.0,117.0,13.0,1
8.0,83.0,664.0,10.375,?,0.979,1.98,237.0,650.0,?,1
39.0,70.0,2730.0,1.795,0.09,0.255,7.0,?,697.0,35.0,0
8.0,20.0,?,2.5,0.525,0.938,3.5,84.0,150.0,24.0,1
9.0,267.0,2403.0,29.667,0.131,0.517,1.35,315.0,1242.0,234.0,1
8.0,45.0,360.0,5.625,?,0.564,1.88,107.0,203.0,57.0,1
10.0,?,1970.0,19.7,0.245,0.7509999999999999,1.87,482.0,1479.0,258.0,1
?,11.0,121.0,1.0,0.438,0.868,4.08,53.0,105.0,13.0,1
10.0,272.0,2720.0,?,?,?,1.43,573.0,2101.0,401.0,1
8.0,16.0,128.0,2.0,0.328,0.969,1.91,42.0,124.0,22.0,1
7.0,25.0,175.0,3.571,0.434,1.0,1.81,76.0,175.0,?,1
10.0,35.0,350.0,3.5,0.337,0.7140000000000001,1.87,118.0,250.0,63.0,1
20.0,32.0,640.0,1.6,0.43,0.555,21.15,275.0,355.0,13.0,1
8.0,23.0,184.0,2.875,0.462,1.0,1.89,85.0,184.0,45.0,1
10.0,74.0,740.0,7.4,0.303,0.708,2.17,224.0,524.0,103.0,1
2.0,536.0,?,?,0.537,0.622,?,576.0,667.0,24.0,0
10.0,78.0,780.0,7.8,0.381,0.856,2.52,297.0,668.0,118.0,1
163.0,161.0,26243.0,0.988,?,?,?,13725.0,?,?,0
7.0,9.0,63.0,1.286,0.302,0.841,1.73,19.0,53.0,11.0,1
?,?,14.0,14.0,0.643,1.0,4.5,9.0,14.0,2.0,0
