height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
10.0,119.0,1190.0,11.9,0.39,?,2.75,464.0,964.0,169.0,1
9.0,23.0,?,?,0.3,1.0,?,62.0,207.0,?,1
6.0,14.0,84.0,2.333,0.393,0.905,?,?,76.0,21.0,1
9.0,197.0,1773.0,?,0.274,?,1.74,485.0,1240.0,278.0,1
7.0,12.0,?,1.714,?,0.857,?,?,72.0,?,1
?,100.0,1100.0,9.091,0.473,0.882,?,520.0,970.0,158.0,1
14.0,34.0,476.0,2.4290000000000003,0.279,0.851,?,133.0,405.0,?,1
?,?,?,2.7,0.344,?,2.38,93.0,217.0,39.0,1
7.0,245.0,1715.0,?,?,0.608,1.41,246.0,1042.0,175.0,1
?,16.0,?,2.286,0.446,0.946,?,50.0,106.0,25.0,1
9.0,100.0,900.0,11.111,0.247,0.637,1.83,222.0,573.0,121.0,1
?,333.0,1665.0,?,0.374,0.413,36.65,623.0,688.0,17.0,0
7.0,?,210.0,4.2860000000000005,?,0.871,1.64,?,?,39.0,1
34.0,25.0,850.0,0.735,0.256,0.534,2.06,218.0,454.0,106.0,0
?,18.0,126.0,?,0.262,0.873,1.94,33.0,110.0,?,1
8.0,30.0,240.0,?,?,0.667,1.35,58.0,?,43.0,1
7.0,14.0,?,2.0,0.35700000000000004,0.959,1.84,35.0,94.0,?,1
?,?,410.0,4.1,0.324,0.81,1.87,133.0,332.0,?,1
8.0,12.0,96.0,1.5,0.4270000000000001,0.906,?,41.0,87.0,19.0,1
1.0,177.0,177.0,177.0,?,1.0,1.03,36.0,177.0,35.0,1
12.0,?,2016.0,?,0.255,0.7190000000000001,2.1,515.0,?,245.0,1
8.0,90.0,720.0,11.25,0.207,0.738,1.54,?,531.0,?,1
10.0,84.0,840.0,8.4,0.35600000000000004,0.8490000000000001,2.47,299.0,713.0,121.0,1
?,38.0,266.0,5.4289999999999985,0.353,0.902,2.04,94.0,240.0,46.0,1
7.0,?,?,3.0,0.327,0.912,?,?,134.0,28.0,1
6.0,?,?,2.333,?,0.8809999999999999,1.8,27.0,?,15.0,1
10.0,?,?,2.2,0.591,0.855,6.5,?,188.0,20.0,1
11.0,25.0,275.0,2.273,?,?,?,99.0,250.0,47.0,1
8.0,44.0,352.0,?,?,0.949,3.2,160.0,?,50.0,1
10.0,251.0,?,25.1,0.141,0.621,1.23,354.0,?,287.0,1
10.0,54.0,540.0,5.4,0.378,0.622,3.14,204.0,336.0,65.0,1
?,?,2620.0,26.2,0.29,?,?,?,2163.0,432.0,1
1.0,?,22.0,?,0.318,1.0,1.17,7.0,22.0,6.0,1
3.0,?,?,?,0.406,0.4270000000000001,87.0,348.0,366.0,4.0,0
?,12.0,?,?,0.385,0.8959999999999999,1.68,37.0,86.0,?,1
11.0,9.0,99.0,0.818,0.343,0.626,3.4,34.0,62.0,?,1
8.0,53.0,424.0,6.625,0.358,0.981,1.54,152.0,416.0,99.0,1
?,?,2706.0,22.364,0.349,?,?,?,2071.0,?,1
1.0,19.0,19.0,19.0,?,1.0,4.0,12.0,?,3.0,0
8.0,108.0,864.0,?,0.293,0.897,1.69,253.0,775.0,150.0,1
?,15.0,120.0,1.875,0.375,0.85,?,45.0,?,?,1
7.0,13.0,?,1.857,0.28600000000000003,0.934,1.63,26.0,85.0,16.0,1
9.0,?,738.0,9.111,0.374,0.866,2.3,276.0,?,120.0,1
5.0,11.0,55.0,?,?,1.0,1.33,20.0,?,15.0,1
7.0,140.0,980.0,20.0,0.131,0.6659999999999999,1.28,128.0,?,100.0,1
6.0,32.0,192.0,?,0.365,0.958,1.67,70.0,184.0,?,1
?,18.0,162.0,2.0,0.278,0.716,1.67,45.0,116.0,27.0,1
7.0,?,28.0,0.5710000000000001,0.28600000000000003,0.35700000000000004,8.0,8.0,?,1.0,1
10.0,12.0,120.0,1.2,0.3670000000000001,1.0,1.57,44.0,120.0,28.0,1
9.0,268.0,2412.0,29.778,?,0.6859999999999999,1.29,441.0,1654.0,?,1
11.0,46.0,506.0,4.182,0.28300000000000003,0.84,1.81,143.0,?,79.0,1
?,?,2680.0,26.8,0.395,0.59,5.88,1058.0,?,?,1
7.0,13.0,?,1.857,?,0.934,?,?,85.0,17.0,1
10.0,185.0,1850.0,18.5,0.36,?,2.81,666.0,1272.0,?,1
23.0,?,2760.0,5.2170000000000005,0.942,?,17.44,2599.0,2760.0,?,1
6.0,39.0,234.0,6.5,?,?,1.77,?,?,52.0,1
10.0,35.0,350.0,3.5,0.38,0.8290000000000001,2.02,133.0,290.0,66.0,1
?,7.0,?,?,0.262,?,?,11.0,?,6.0,1
7.0,?,455.0,9.286,0.284,0.846,1.57,129.0,385.0,82.0,1
2.0,22.0,44.0,11.0,0.75,0.75,33.0,33.0,33.0,?,0
8.0,9.0,72.0,1.125,0.361,0.972,1.73,26.0,70.0,15.0,1
?,28.0,224.0,3.5,0.308,0.835,3.14,69.0,187.0,?,1
10.0,509.0,?,50.9,0.097,?,?,492.0,1974.0,401.0,1
8.0,?,128.0,2.0,0.438,0.8909999999999999,?,56.0,114.0,?,1
8.0,?,640.0,10.0,?,0.883,1.72,191.0,?,111.0,1
8.0,6.0,?,0.75,0.5,0.6459999999999999,8.0,24.0,31.0,3.0,1
10.0,23.0,230.0,2.3,?,0.7909999999999999,?,79.0,182.0,42.0,1
10.0,49.0,490.0,4.9,?,0.943,3.07,270.0,462.0,88.0,1
5.0,?,20.0,0.8,0.5,?,?,10.0,14.0,1.0,1
?,13.0,65.0,2.6,0.308,0.831,1.82,20.0,54.0,11.0,1
?,63.0,?,5.727,0.413,0.804,3.08,286.0,?,?,1
9.0,34.0,306.0,3.778,0.225,0.755,1.57,?,231.0,44.0,1
5.0,11.0,55.0,?,?,0.8909999999999999,?,24.0,49.0,14.0,1
5.0,?,?,3.4,?,0.941,1.75,?,80.0,20.0,1
?,376.0,6016.0,23.5,?,?,5.57,?,3490.0,401.0,1
16.0,393.0,6288.0,24.563,?,?,5.13,?,4103.0,418.0,1
17.0,?,1632.0,5.647,?,?,?,597.0,1101.0,?,1
11.0,101.0,1111.0,9.182,0.253,0.77,1.71,281.0,856.0,164.0,1
9.0,?,?,20.111,0.361,0.74,2.76,588.0,1205.0,213.0,1
9.0,37.0,333.0,4.1110000000000015,?,0.8079999999999999,2.05,127.0,269.0,?,1
9.0,12.0,108.0,1.3330000000000002,0.444,1.0,1.78,48.0,108.0,27.0,1
13.0,?,?,?,0.234,0.28600000000000003,10.86,76.0,93.0,7.0,1
11.0,168.0,1848.0,?,0.234,?,1.55,432.0,1337.0,?,1
8.0,8.0,?,1.0,0.203,0.344,4.33,13.0,22.0,?,1
?,?,7868.0,10.036,?,?,4.72,?,4339.0,530.0,1
9.0,?,?,9.222,?,0.687,?,?,513.0,113.0,1
?,278.0,3336.0,23.167,0.11,0.14400000000000002,?,?,479.0,?,0
?,?,140.0,2.857,?,0.979,1.82,?,?,?,1
10.0,?,?,8.6,0.326,0.8440000000000001,1.85,280.0,726.0,151.0,1
8.0,24.0,192.0,?,?,0.688,?,?,132.0,23.0,1
13.0,25.0,325.0,1.923,0.35100000000000003,0.68,?,114.0,221.0,19.0,1
?,4.0,20.0,0.8,0.4,0.7,?,8.0,14.0,?,1
10.0,?,970.0,9.7,0.423,?,2.48,410.0,807.0,165.0,1
?,?,126.0,2.571,?,0.96,1.39,?,121.0,28.0,1
?,5.0,?,1.0,0.52,1.0,?,13.0,?,6.0,1
?,?,154.0,3.143,0.247,0.7140000000000001,1.23,38.0,110.0,?,1
10.0,?,80.0,0.8,0.4,0.7,4.0,?,56.0,?,1
1.0,40.0,?,?,0.875,1.0,?,35.0,40.0,?,0
5.0,13.0,?,?,0.292,0.892,1.46,19.0,58.0,?,1
?,236.0,2360.0,23.6,?,0.5720000000000001,?,432.0,1349.0,330.0,1
10.0,83.0,830.0,8.3,0.266,?,2.1,221.0,?,?,1
14.0,?,?,29.286,0.241,?,?,1382.0,3400.0,576.0,1
7.0,?,133.0,2.714,0.406,1.0,1.69,54.0,?,32.0,1
8.0,6.0,48.0,0.75,0.313,0.792,3.0,15.0,38.0,5.0,1
8.0,10.0,?,1.25,0.375,0.85,?,30.0,68.0,16.0,1
1.0,184.0,?,?,?,?,44.5,178.0,184.0,4.0,0
11.0,?,242.0,?,0.649,?,8.72,157.0,?,18.0,1
?,536.0,4824.0,59.556,0.189,0.813,1.38,?,3924.0,662.0,1
5.0,14.0,70.0,2.8,0.329,0.5,2.56,23.0,35.0,9.0,1
7.0,11.0,?,1.571,0.364,0.909,1.75,?,70.0,?,1
5.0,2.0,10.0,0.4,0.9,?,?,?,?,1.0,0
7.0,45.0,315.0,6.4289999999999985,?,0.775,?,63.0,244.0,?,1
36.0,?,6696.0,5.167000000000002,?,?,7.28,2126.0,4382.0,292.0,1
1.0,8.0,8.0,?,1.0,1.0,8.0,8.0,8.0,?,0
?,41.0,410.0,4.1,0.312,0.7340000000000001,1.94,?,?,66.0,1
11.0,70.0,?,6.364,0.381,0.639,3.53,293.0,492.0,83.0,1
8.0,?,1680.0,?,0.17800000000000002,0.483,?,299.0,811.0,208.0,1
8.0,81.0,648.0,?,0.221,0.591,1.29,143.0,383.0,?,1
?,?,?,34.889,0.156,0.5870000000000001,1.25,440.0,1659.0,352.0,1
9.0,?,144.0,1.778,0.278,0.917,?,?,?,27.0,1
9.0,151.0,?,16.778,0.184,0.5,1.4,250.0,679.0,?,1
11.0,25.0,275.0,2.273,0.327,0.84,1.96,90.0,231.0,46.0,1
7.0,31.0,217.0,4.4289999999999985,0.281,0.682,1.56,61.0,148.0,39.0,1
11.0,97.0,1067.0,8.818,0.297,?,2.4,317.0,711.0,132.0,1
15.0,154.0,2310.0,10.267,?,0.7040000000000001,5.84,976.0,1626.0,?,1
2.0,14.0,?,7.0,0.393,0.536,3.67,11.0,?,3.0,1
?,40.0,?,4.0,?,0.68,1.9,118.0,?,62.0,1
?,?,120.0,3.333,0.333,0.942,1.21,40.0,?,33.0,1
11.0,37.0,407.0,3.364,0.371,?,?,151.0,366.0,?,1
?,58.0,?,?,0.276,0.7440000000000001,1.17,96.0,259.0,?,1
8.0,26.0,208.0,3.25,0.264,0.62,1.45,55.0,129.0,38.0,1
6.0,?,492.0,13.667,0.104,0.303,1.31,51.0,149.0,39.0,1
12.0,271.0,3252.0,22.583,?,0.5589999999999999,1.86,805.0,1818.0,433.0,1
8.0,7.0,?,0.875,?,0.946,2.7,27.0,53.0,10.0,1
1.0,63.0,63.0,63.0,1.0,1.0,?,?,63.0,1.0,0
9.0,37.0,333.0,?,0.526,?,3.18,175.0,299.0,55.0,1
1.0,10.0,10.0,10.0,1.0,1.0,?,10.0,?,?,0
13.0,266.0,3458.0,20.462,0.398,0.579,?,?,2003.0,?,1
?,?,?,?,0.5479999999999999,0.952,2.56,23.0,40.0,9.0,1
7.0,100.0,700.0,14.286,0.294,?,1.67,206.0,443.0,?,1
10.0,18.0,180.0,?,?,0.872,?,92.0,157.0,31.0,1
7.0,4.0,28.0,0.5710000000000001,0.28600000000000003,1.0,2.0,?,28.0,4.0,1
5.0,7.0,35.0,?,0.6859999999999999,1.0,?,24.0,35.0,8.0,1
?,55.0,?,7.857,?,?,2.09,144.0,316.0,69.0,1
?,10.0,10.0,10.0,0.8,1.0,?,8.0,10.0,2.0,0
7.0,13.0,91.0,?,0.297,0.857,?,?,78.0,23.0,1
8.0,27.0,216.0,3.375,0.218,0.8290000000000001,2.14,?,?,22.0,1
8.0,16.0,128.0,2.0,?,0.961,1.91,?,123.0,22.0,1
?,6.0,36.0,1.0,0.306,0.556,3.67,11.0,?,3.0,1
7.0,5.0,35.0,?,?,1.0,1.13,9.0,35.0,8.0,1
7.0,20.0,140.0,2.857,0.307,0.85,?,43.0,119.0,29.0,1
9.0,52.0,468.0,5.778,0.306,0.718,1.66,143.0,336.0,86.0,1
?,?,847.0,17.285999999999998,?,?,1.79,258.0,572.0,?,1
8.0,?,336.0,5.25,0.259,0.7559999999999999,1.74,87.0,?,?,1
?,71.0,781.0,?,0.69,0.95,7.0,539.0,742.0,77.0,1
?,41.0,328.0,5.125,0.335,0.933,2.08,110.0,?,53.0,1
8.0,60.0,?,?,0.335,0.915,1.85,161.0,439.0,?,1
7.0,76.0,532.0,?,0.301,0.8590000000000001,1.38,?,457.0,116.0,1
8.0,10.0,?,1.25,0.475,0.888,2.92,38.0,?,13.0,1
7.0,?,?,3.0,0.293,0.81,?,43.0,?,32.0,1
8.0,27.0,216.0,3.375,0.282,0.87,1.36,61.0,188.0,45.0,1
11.0,84.0,?,7.636,0.262,?,1.69,242.0,758.0,143.0,1
?,?,48.0,1.3330000000000002,0.458,0.7290000000000001,2.44,22.0,35.0,?,1
?,271.0,2439.0,?,0.292,0.727,1.9,712.0,1774.0,?,1
8.0,17.0,?,2.125,0.34600000000000003,?,2.47,47.0,136.0,?,1
9.0,8.0,72.0,?,0.583,0.972,?,42.0,70.0,?,1
9.0,76.0,?,8.443999999999999,0.436,0.955,2.37,298.0,653.0,126.0,1
8.0,99.0,792.0,12.375,0.211,0.8859999999999999,1.48,167.0,702.0,113.0,1
6.0,6.0,?,1.0,0.528,?,3.17,19.0,33.0,?,1
7.0,41.0,?,?,0.355,0.857,?,102.0,246.0,?,1
12.0,414.0,4968.0,34.5,0.313,?,?,1554.0,3646.0,675.0,1
6.0,8.0,?,1.3330000000000002,0.6459999999999999,0.917,3.1,31.0,44.0,10.0,1
7.0,14.0,?,2.0,?,0.7859999999999999,?,?,77.0,?,1
5.0,43.0,215.0,?,0.456,1.0,1.42,98.0,?,69.0,1
10.0,22.0,220.0,2.2,0.377,?,?,83.0,?,?,1
?,20.0,40.0,?,0.675,0.675,?,27.0,27.0,?,0
?,34.0,340.0,3.4,?,0.906,2.01,143.0,308.0,?,1
9.0,32.0,288.0,3.556,?,0.993,1.72,119.0,286.0,69.0,1
1.0,?,35.0,35.0,0.857,?,10.0,30.0,35.0,3.0,0
?,?,6384.0,24.938,0.369,0.5770000000000001,5.34,2357.0,3685.0,441.0,1
?,64.0,?,9.143,0.498,?,?,223.0,408.0,?,1
10.0,?,100.0,1.0,?,?,46.0,46.0,46.0,1.0,1
8.0,26.0,208.0,3.25,0.37,0.654,2.41,?,136.0,32.0,1
6.0,14.0,84.0,2.333,?,0.976,2.4,48.0,82.0,20.0,1
?,57.0,?,57.0,?,1.0,?,26.0,?,7.0,0
?,6.0,54.0,0.667,?,0.519,5.5,22.0,28.0,4.0,0
10.0,262.0,2620.0,26.2,0.179,?,1.36,469.0,1587.0,344.0,1
10.0,?,1520.0,15.2,0.297,?,2.17,452.0,?,208.0,1
6.0,?,174.0,4.833,0.293,0.92,1.5,51.0,160.0,?,1
7.0,8.0,?,1.143,?,0.518,1.8,9.0,29.0,5.0,1
?,26.0,?,3.714,?,1.0,2.0,72.0,182.0,36.0,1
?,46.0,368.0,5.75,0.35600000000000004,0.957,1.79,?,?,?,1
?,?,3168.0,39.111,0.205,?,1.34,?,2193.0,486.0,1
4.0,17.0,68.0,4.25,?,?,3.5,21.0,38.0,6.0,1
?,40.0,280.0,5.714,0.311,0.939,?,87.0,263.0,?,1
7.0,?,1435.0,29.286,0.109,?,1.26,156.0,822.0,124.0,1
1.0,13.0,?,13.0,1.0,?,13.0,13.0,?,1.0,0
10.0,?,330.0,3.3,0.282,0.8390000000000001,1.82,93.0,?,51.0,1
8.0,7.0,56.0,?,0.411,0.875,2.09,23.0,?,?,1
29.0,32.0,928.0,?,0.476,0.72,7.25,442.0,?,61.0,0
1.0,106.0,106.0,106.0,0.434,?,1.02,46.0,106.0,45.0,0
?,21.0,189.0,?,0.354,0.878,2.68,67.0,166.0,?,1
9.0,40.0,?,?,0.494,?,2.92,?,333.0,61.0,1
8.0,18.0,?,2.25,0.215,0.813,2.38,31.0,?,13.0,1
?,83.0,664.0,10.375,?,0.979,1.98,237.0,650.0,?,1
39.0,70.0,2730.0,1.795,0.09,0.255,7.0,?,697.0,35.0,0
?,20.0,160.0,?,0.525,0.938,3.5,84.0,?,?,1
9.0,267.0,2403.0,?,?,0.517,1.35,?,1242.0,234.0,1
8.0,45.0,360.0,5.625,?,?,1.88,107.0,203.0,57.0,1
10.0,197.0,1970.0,19.7,0.245,0.7509999999999999,1.87,482.0,1479.0,258.0,1
11.0,11.0,?,1.0,0.438,0.868,4.08,53.0,105.0,13.0,1
?,?,2720.0,27.2,0.211,0.772,?,573.0,2101.0,401.0,1
8.0,16.0,?,2.0,0.328,0.969,?,42.0,124.0,?,1
?,?,175.0,3.571,?,1.0,1.81,76.0,?,42.0,1
10.0,35.0,350.0,3.5,0.337,0.7140000000000001,1.87,118.0,250.0,63.0,1
20.0,?,640.0,1.6,?,0.555,21.15,?,?,?,1
8.0,23.0,184.0,?,0.462,1.0,1.89,85.0,?,45.0,1
?,74.0,740.0,7.4,0.303,0.708,2.17,224.0,524.0,103.0,1
2.0,536.0,1072.0,268.0,0.537,0.622,24.0,?,667.0,24.0,0
10.0,78.0,780.0,7.8,0.381,0.856,2.52,297.0,668.0,118.0,1
?,?,26243.0,0.988,0.523,?,?,?,23547.0,1634.0,0
7.0,9.0,?,?,0.302,0.841,1.73,?,53.0,?,1
1.0,14.0,?,14.0,0.643,1.0,?,?,14.0,?,0
8.0,12.0,?,1.5,0.4270000000000001,1.0,1.64,41.0,?,?,1
7.0,?,189.0,3.857,?,?,1.44,49.0,?,34.0,1
49.0,?,3871.0,?,?,0.179,7.36,324.0,694.0,44.0,0
9.0,98.0,882.0,10.889,?,0.974,?,433.0,859.0,?,1
10.0,38.0,380.0,3.8,0.4320000000000001,0.939,2.78,?,?,59.0,1
8.0,17.0,?,?,0.382,0.86,2.48,52.0,?,21.0,1
7.0,17.0,119.0,2.4290000000000003,0.336,0.908,1.48,?,108.0,27.0,1
1.0,?,283.0,283.0,0.993,1.0,?,281.0,?,?,0
?,211.0,?,30.143,?,0.653,?,?,965.0,223.0,1
7.0,11.0,?,1.571,0.312,0.8440000000000001,1.5,24.0,?,16.0,1
8.0,6.0,?,0.75,0.375,1.0,1.64,18.0,48.0,?,1
12.0,?,264.0,1.833,0.568,0.8370000000000001,7.5,150.0,221.0,20.0,1
6.0,69.0,414.0,11.5,0.28,0.7440000000000001,1.4,?,?,?,1
10.0,89.0,890.0,8.9,0.252,0.496,3.25,224.0,441.0,?,1
44.0,3.0,132.0,?,0.598,0.841,2.47,79.0,111.0,32.0,0
8.0,2.0,16.0,?,0.563,0.563,9.0,?,?,1.0,1
12.0,2.0,24.0,0.16699999999999998,0.625,0.667,15.0,15.0,16.0,1.0,0
14.0,58.0,812.0,4.143,0.6829999999999999,0.927,?,555.0,753.0,46.0,1
?,?,664.0,?,0.404,0.741,2.58,268.0,492.0,104.0,1
?,?,180.0,1.8,0.306,0.617,2.5,?,111.0,22.0,1
9.0,82.0,738.0,9.111,0.329,0.871,2.11,243.0,643.0,?,1
12.0,25.0,300.0,2.083,0.32,0.643,?,96.0,193.0,?,1
25.0,71.0,1775.0,2.84,?,?,2.22,416.0,1328.0,187.0,1
8.0,109.0,872.0,?,?,0.595,1.61,?,519.0,119.0,1
5.0,13.0,65.0,2.6,?,0.8,?,36.0,?,12.0,1
14.0,150.0,2100.0,10.714,0.225,0.6809999999999999,4.14,472.0,1430.0,114.0,1
10.0,430.0,4300.0,43.0,?,?,?,?,3318.0,559.0,1
10.0,69.0,690.0,?,0.277,0.68,1.85,191.0,469.0,?,1
8.0,12.0,96.0,1.5,0.406,?,2.17,39.0,85.0,18.0,1
6.0,95.0,570.0,?,0.209,0.667,1.63,119.0,380.0,?,1
6.0,10.0,?,1.6669999999999998,0.333,0.75,1.54,20.0,45.0,13.0,1
7.0,9.0,?,1.286,?,0.984,?,20.0,62.0,9.0,1
10.0,268.0,2680.0,26.8,?,?,?,1325.0,2022.0,220.0,1
?,12.0,96.0,?,0.417,0.969,?,40.0,93.0,?,1
10.0,51.0,510.0,5.1,0.41,0.667,3.12,209.0,340.0,?,1
7.0,38.0,266.0,5.4289999999999985,0.338,0.7290000000000001,1.55,90.0,?,58.0,1
?,?,3288.0,22.833,0.208,0.8170000000000001,?,685.0,2687.0,416.0,1
?,26.0,312.0,?,0.224,0.907,1.63,70.0,?,43.0,1
?,56.0,280.0,11.2,0.121,?,?,?,?,?,1
13.0,10.0,130.0,0.769,0.3,0.8079999999999999,6.5,39.0,105.0,6.0,1
10.0,26.0,260.0,2.6,0.273,0.815,?,71.0,212.0,?,1
8.0,8.0,64.0,1.0,0.484,?,3.44,31.0,64.0,?,1
?,?,1810.0,18.1,0.491,0.866,3.25,888.0,1567.0,273.0,1
?,?,?,32.538000000000004,0.188,0.762,?,1034.0,4191.0,632.0,1
9.0,?,2745.0,33.889,0.191,0.73,?,525.0,2003.0,375.0,1
9.0,166.0,1494.0,18.444000000000006,?,0.723,?,502.0,?,211.0,1
?,?,?,26.2,?,0.703,?,716.0,?,391.0,1
?,48.0,480.0,4.8,0.313,0.76,2.5,?,365.0,60.0,1
22.0,67.0,1474.0,3.045,0.221,?,2.91,326.0,1354.0,112.0,1
9.0,124.0,1116.0,13.778,0.348,?,2.57,?,?,151.0,1
8.0,?,96.0,?,0.521,?,2.5,50.0,92.0,?,1
?,76.0,608.0,9.5,0.232,0.51,1.88,?,?,75.0,1
8.0,?,?,1.5,0.396,0.75,2.38,38.0,72.0,?,1
7.0,41.0,?,5.857,0.185,0.638,1.51,53.0,183.0,?,1
7.0,7.0,49.0,1.0,0.429,?,1.91,21.0,49.0,11.0,1
10.0,508.0,5080.0,50.8,?,0.628,1.41,?,?,578.0,1
1.0,9.0,9.0,9.0,1.0,?,?,?,?,1.0,1
6.0,94.0,564.0,15.667,0.184,0.934,1.32,104.0,527.0,79.0,1
?,40.0,280.0,5.714,0.336,0.782,1.47,94.0,219.0,64.0,1
?,64.0,640.0,?,0.477,0.914,2.8,305.0,585.0,109.0,1
8.0,15.0,120.0,1.875,?,0.95,2.2,55.0,114.0,25.0,1
?,54.0,?,7.713999999999999,?,0.8759999999999999,1.26,115.0,331.0,91.0,1
7.0,16.0,?,2.286,?,0.955,1.13,34.0,?,30.0,1
?,?,?,52.0,0.063,0.529,1.08,13.0,110.0,?,1
?,?,4826.0,3.342,0.464,?,3.41,?,?,?,1
?,9.0,99.0,0.818,?,0.727,?,38.0,72.0,?,1
?,16.0,160.0,1.6,0.444,?,2.22,71.0,160.0,32.0,1
10.0,30.0,300.0,3.0,0.3,?,2.14,90.0,219.0,42.0,1
5.0,81.0,405.0,16.2,0.311,0.968,1.3,126.0,?,?,1
9.0,?,2565.0,31.667,0.338,0.765,?,866.0,1961.0,358.0,1
?,?,140752.0,1.523,?,0.121,?,?,17081.0,2273.0,0
8.0,11.0,88.0,1.375,?,?,2.0,42.0,85.0,21.0,1
?,48.0,?,6.0,?,0.901,1.68,136.0,346.0,?,1
10.0,119.0,1190.0,11.9,0.392,0.8909999999999999,2.46,467.0,1060.0,190.0,1
12.0,?,?,?,?,0.898,2.64,?,291.0,?,1
?,38.0,?,3.8,0.308,0.632,?,117.0,240.0,55.0,1
?,?,?,2.286,0.304,0.696,?,?,78.0,25.0,1
?,44.0,352.0,?,0.426,0.938,3.26,150.0,?,46.0,1
6.0,?,126.0,3.5,0.349,1.0,1.33,44.0,?,33.0,1
5.0,29.0,145.0,?,?,0.779,1.6,40.0,113.0,25.0,1
?,399.0,5586.0,28.5,?,0.593,5.04,2142.0,3315.0,425.0,1
8.0,22.0,176.0,?,?,0.915,2.56,69.0,161.0,27.0,1
?,?,5880.0,30.0,0.376,0.5710000000000001,?,2209.0,3356.0,449.0,1
9.0,?,4824.0,59.556,0.091,0.358,?,441.0,1725.0,320.0,1
9.0,41.0,369.0,?,0.301,?,1.91,111.0,?,?,1
?,109.0,981.0,12.111,?,0.774,1.69,?,759.0,127.0,1
?,193.0,1351.0,27.571,0.206,0.813,1.37,278.0,1099.0,203.0,1
7.0,54.0,?,?,?,0.8490000000000001,3.42,188.0,321.0,55.0,1
17.0,?,6494.0,22.471,0.363,?,?,?,3680.0,431.0,1
16.0,?,4944.0,19.313,0.382,?,?,?,2713.0,351.0,1
4.0,?,44.0,?,0.364,0.955,1.33,16.0,42.0,12.0,1
9.0,16.0,144.0,1.778,0.16,0.5,1.92,23.0,72.0,12.0,1
2.0,52.0,104.0,26.0,?,0.7020000000000001,2.5,15.0,73.0,6.0,1
?,319.0,2552.0,39.875,0.174,?,1.26,?,1765.0,353.0,1
1.0,40.0,40.0,40.0,0.9,1.0,12.0,?,40.0,?,1
?,26.0,208.0,3.25,?,0.779,1.26,49.0,162.0,?,1
7.0,21.0,147.0,?,0.333,0.789,1.4,?,116.0,35.0,1
?,135.0,945.0,19.286,0.202,0.732,?,?,692.0,134.0,1
8.0,25.0,200.0,3.125,0.405,0.755,1.98,81.0,151.0,?,1
9.0,?,315.0,3.889,0.397,0.8320000000000001,1.92,125.0,262.0,65.0,1
?,23.0,184.0,2.875,0.451,0.8320000000000001,?,?,153.0,?,1
7.0,11.0,77.0,1.571,?,?,1.21,23.0,?,19.0,1
9.0,20.0,180.0,2.222,0.361,?,1.86,65.0,157.0,35.0,1
12.0,44.0,528.0,3.667,0.261,0.767,?,?,?,58.0,1
9.0,?,747.0,?,0.391,0.795,3.21,?,594.0,91.0,1
5.0,11.0,55.0,?,0.345,0.873,1.46,19.0,48.0,13.0,1
10.0,?,650.0,?,0.475,0.971,2.76,309.0,631.0,112.0,1
?,104.0,624.0,17.333,?,0.258,2.0,62.0,161.0,31.0,1
?,158.0,1106.0,22.571,0.239,0.952,1.33,264.0,?,198.0,1
10.0,234.0,2340.0,?,0.188,0.614,1.38,?,1437.0,319.0,1
9.0,82.0,738.0,?,0.428,?,2.38,316.0,691.0,133.0,1
6.0,5.0,30.0,0.833,0.3670000000000001,0.867,2.75,11.0,26.0,?,1
?,6.0,30.0,1.2,0.4,0.867,2.0,12.0,26.0,6.0,1
9.0,75.0,?,8.333,0.396,?,2.21,267.0,?,?,1
8.0,?,?,2.625,0.232,0.643,1.3,39.0,108.0,30.0,1
9.0,127.0,1143.0,?,0.174,0.718,1.28,199.0,?,?,1
17.0,24.0,408.0,1.412,0.426,0.735,4.7,174.0,300.0,37.0,1
?,?,180.0,2.222,?,?,2.15,58.0,129.0,27.0,1
7.0,35.0,245.0,5.0,0.494,0.902,?,?,221.0,47.0,1
9.0,118.0,1062.0,13.111,0.3720000000000001,0.818,2.41,395.0,869.0,164.0,1
?,26.0,234.0,2.889,0.385,0.85,1.88,90.0,199.0,48.0,1
5.0,?,35.0,1.4,0.5429999999999999,1.0,2.11,19.0,35.0,9.0,1
6.0,?,234.0,6.5,0.466,0.889,2.1,?,208.0,?,1
10.0,?,?,6.4,0.189,?,2.12,121.0,?,57.0,1
1.0,13.0,13.0,13.0,1.0,1.0,?,?,13.0,1.0,0
9.0,?,162.0,2.0,0.327,0.765,?,53.0,?,29.0,1
10.0,87.0,870.0,8.7,0.344,0.901,2.27,299.0,784.0,?,1
18.0,?,864.0,?,0.264,0.524,4.3,228.0,453.0,53.0,1
6.0,27.0,162.0,4.5,0.241,0.988,1.11,39.0,?,35.0,1
?,24.0,?,?,?,0.298,1.89,?,50.0,9.0,0
?,245.0,2205.0,27.222,0.16,0.607,?,353.0,1338.0,254.0,1
10.0,137.0,?,13.7,0.191,?,1.4,261.0,949.0,187.0,1
8.0,53.0,?,?,0.344,?,1.83,146.0,375.0,80.0,1
11.0,20.0,220.0,1.818,0.568,0.895,8.93,125.0,?,14.0,1
1.0,12.0,?,?,?,1.0,3.5,7.0,12.0,2.0,1
8.0,343.0,?,42.875,0.129,?,?,354.0,1661.0,294.0,1
7.0,16.0,112.0,?,0.339,?,?,?,?,27.0,1
