height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
?,38.0,?,?,?,0.7290000000000001,?,90.0,?,58.0,1
?,274.0,3288.0,22.833,?,0.8170000000000001,1.65,?,2687.0,?,1
12.0,26.0,312.0,2.167,0.224,0.907,1.63,?,283.0,43.0,1
?,56.0,280.0,?,0.121,?,1.31,34.0,132.0,26.0,1
?,10.0,?,?,0.3,0.8079999999999999,?,?,?,6.0,1
?,26.0,260.0,?,?,0.815,1.87,71.0,212.0,38.0,1
?,?,?,?,0.484,?,?,31.0,?,9.0,1
10.0,?,1810.0,18.1,?,0.866,?,888.0,1567.0,?,1
13.0,?,5499.0,32.538000000000004,?,0.762,1.64,?,4191.0,?,1
9.0,?,?,?,0.191,0.73,?,?,?,?,1
9.0,?,?,18.44400000000001,0.336,?,?,?,?,?,1
10.0,262.0,?,?,0.273,0.703,?,716.0,1841.0,391.0,1
10.0,?,?,4.8,?,0.76,2.5,?,365.0,60.0,1
?,?,?,3.045,0.221,0.919,2.91,326.0,?,112.0,1
9.0,124.0,?,13.778,?,?,?,?,806.0,151.0,1
8.0,12.0,96.0,1.5,?,?,2.5,?,?,20.0,1
8.0,76.0,608.0,9.5,?,?,1.88,141.0,310.0,?,1
8.0,?,?,1.5,0.396,?,2.38,?,72.0,16.0,1
?,?,?,?,0.185,0.638,?,?,183.0,35.0,1
?,?,?,?,?,1.0,?,?,49.0,11.0,1
10.0,?,?,50.8,?,?,?,813.0,?,578.0,1
?,?,9.0,?,1.0,1.0,9.0,?,?,?,1
6.0,94.0,?,15.667,?,?,?,104.0,527.0,?,1
?,?,?,5.714,?,?,?,94.0,219.0,64.0,1
10.0,64.0,?,6.4,?,?,2.8,305.0,?,?,1
8.0,?,120.0,?,0.458,0.95,?,?,114.0,25.0,1
7.0,?,378.0,?,0.304,0.8759999999999999,1.26,?,?,91.0,1
?,?,112.0,2.286,0.304,?,?,?,?,?,1
?,?,208.0,?,0.063,0.529,?,13.0,?,?,1
38.0,127.0,?,3.342,?,0.87,?,2238.0,?,?,1
11.0,9.0,99.0,?,?,0.727,3.8,?,72.0,10.0,1
10.0,?,160.0,?,?,?,2.22,?,?,?,1
?,?,300.0,?,?,0.73,?,90.0,?,?,1
?,?,405.0,?,?,?,1.3,?,?,97.0,1
?,?,?,31.667,?,?,?,?,?,?,1
304.0,463.0,?,1.523,?,0.121,?,?,?,2273.0,0
?,11.0,?,1.375,0.477,0.966,?,42.0,?,21.0,1
?,?,?,?,0.354,0.901,1.68,136.0,346.0,81.0,1
?,119.0,1190.0,11.9,0.392,?,2.46,?,?,?,1
12.0,27.0,?,?,?,?,2.64,103.0,?,?,1
10.0,?,?,?,0.308,?,?,117.0,?,?,1
7.0,?,112.0,2.286,0.304,0.696,1.36,34.0,?,?,1
8.0,44.0,?,?,0.426,?,3.26,150.0,?,46.0,1
6.0,21.0,?,?,?,1.0,?,?,?,33.0,1
5.0,?,?,?,0.276,0.779,1.6,?,113.0,25.0,1
14.0,399.0,?,28.5,?,0.593,?,2142.0,?,?,1
?,22.0,176.0,2.75,?,0.915,2.56,69.0,161.0,?,1
14.0,420.0,?,30.0,?,0.5710000000000001,4.92,2209.0,?,449.0,1
?,?,?,?,?,?,?,441.0,1725.0,320.0,1
9.0,?,369.0,4.556,?,0.8859999999999999,?,111.0,327.0,?,1
?,?,981.0,?,?,?,1.69,?,759.0,127.0,1
?,?,?,27.571,?,0.813,1.37,?,1099.0,?,1
?,?,378.0,?,0.4970000000000001,?,?,188.0,321.0,55.0,1
17.0,382.0,?,?,?,0.5670000000000001,?,?,3680.0,?,1
16.0,?,?,19.313,?,0.5489999999999999,5.38,1890.0,?,?,1
?,11.0,?,2.75,?,0.955,1.33,?,42.0,?,1
?,?,144.0,1.778,?,0.5,?,?,72.0,12.0,1
2.0,52.0,104.0,?,0.144,?,2.5,15.0,73.0,6.0,1
8.0,319.0,2552.0,?,?,0.6920000000000001,1.26,?,1765.0,?,1
?,?,40.0,40.0,0.9,1.0,12.0,36.0,?,3.0,1
8.0,?,208.0,3.25,0.236,0.779,?,49.0,162.0,?,1
?,21.0,?,3.0,0.333,?,1.4,49.0,116.0,35.0,1
7.0,135.0,945.0,?,0.202,0.732,?,191.0,?,134.0,1
?,?,200.0,3.125,0.405,0.755,1.98,?,151.0,41.0,1
?,35.0,315.0,?,0.397,?,?,?,262.0,?,1
?,23.0,?,2.875,0.451,?,?,?,?,?,1
?,11.0,?,?,?,1.0,?,23.0,?,?,1
?,20.0,180.0,?,?,?,1.86,?,157.0,?,1
12.0,?,528.0,3.667,0.261,0.767,2.38,?,?,58.0,1
9.0,?,?,9.222,?,?,?,292.0,594.0,?,1
?,?,55.0,?,?,?,1.46,19.0,48.0,13.0,1
?,65.0,650.0,?,?,0.971,?,?,631.0,112.0,1
?,104.0,624.0,17.333,0.099,0.258,?,62.0,161.0,31.0,1
?,158.0,?,?,?,?,?,?,1053.0,?,1
10.0,?,?,?,?,0.614,?,?,1437.0,?,1
?,82.0,?,9.111,?,0.936,?,?,691.0,?,1
?,?,?,?,0.3670000000000001,0.867,?,?,26.0,4.0,1
?,?,30.0,?,0.4,0.867,2.0,12.0,?,6.0,1
9.0,75.0,675.0,8.333,?,0.914,2.21,267.0,?,?,1
8.0,?,?,?,?,?,1.3,?,108.0,?,1
?,127.0,?,14.111,?,0.718,1.28,199.0,?,?,1
17.0,24.0,408.0,?,?,0.735,4.7,?,300.0,?,1
9.0,?,?,?,0.322,0.7170000000000001,?,58.0,129.0,27.0,1
7.0,?,?,?,?,0.902,?,?,?,?,1
9.0,118.0,1062.0,13.111,?,?,2.41,?,869.0,?,1
?,?,234.0,?,?,?,?,90.0,?,48.0,1
5.0,7.0,35.0,?,0.5429999999999999,?,?,19.0,?,9.0,1
6.0,?,234.0,?,0.466,?,?,109.0,?,52.0,1
10.0,?,640.0,6.4,0.189,0.4,?,121.0,256.0,?,1
1.0,13.0,13.0,?,?,?,13.0,13.0,?,1.0,0
?,18.0,?,2.0,0.327,0.765,?,53.0,124.0,29.0,1
10.0,?,870.0,?,?,?,?,?,?,132.0,1
?,?,?,?,?,?,?,?,?,53.0,1
6.0,?,162.0,?,0.241,?,1.11,39.0,?,?,1
?,?,168.0,3.429,?,0.298,1.89,17.0,?,9.0,0
9.0,245.0,?,27.222,0.16,0.607,1.39,353.0,1338.0,254.0,1
?,?,1370.0,13.7,?,?,1.4,261.0,949.0,?,1
8.0,?,?,?,?,0.884,1.83,?,375.0,80.0,1
11.0,20.0,?,?,0.568,?,?,?,?,14.0,1
1.0,12.0,?,12.0,0.583,?,3.5,7.0,?,2.0,1
?,343.0,?,42.875,0.129,0.605,?,354.0,1661.0,294.0,1
7.0,?,112.0,?,?,?,?,38.0,112.0,27.0,1
11.0,167.0,1837.0,?,?,?,2.86,681.0,?,238.0,1
?,1.0,9.0,0.111,?,?,9.0,?,?,?,0
?,91.0,?,?,0.286,0.597,2.33,?,?,123.0,1
?,?,927.0,?,0.399,0.831,2.98,?,770.0,?,1
8.0,?,320.0,?,0.403,?,2.53,129.0,?,51.0,1
9.0,?,?,?,0.264,1.0,?,?,?,?,1
8.0,26.0,208.0,?,0.24,0.563,2.5,?,?,20.0,1
9.0,53.0,477.0,5.888999999999999,?,?,1.66,151.0,?,91.0,1
13.0,?,?,?,0.4,?,?,1046.0,?,?,1
8.0,203.0,?,?,0.149,?,?,?,1246.0,?,1
?,18.0,126.0,2.571,0.206,0.6509999999999999,2.17,26.0,82.0,12.0,1
9.0,534.0,4806.0,59.333,?,?,?,884.0,3524.0,?,1
?,61.0,?,?,0.241,?,?,?,339.0,70.0,1
?,33.0,264.0,?,?,0.6779999999999999,?,?,?,?,1
9.0,510.0,?,56.667,?,0.695,1.27,?,?,?,1
?,2.0,22.0,?,?,0.636,?,?,14.0,1.0,0
?,194.0,1746.0,21.556,?,0.691,?,?,?,?,1
?,6.0,?,?,0.417,?,1.88,?,?,?,1
?,82.0,738.0,?,0.337,?,?,249.0,?,?,1
1.0,?,51.0,51.0,0.471,?,2.4,?,51.0,10.0,0
7.0,?,?,?,?,0.774,?,?,?,138.0,1
8.0,36.0,?,?,?,?,?,123.0,?,62.0,1
?,?,?,?,0.405,0.981,?,?,211.0,?,1
?,76.0,608.0,?,0.314,?,1.87,191.0,?,102.0,1
?,?,?,2.0,0.344,0.742,1.52,44.0,95.0,29.0,1
?,?,114.0,3.167,?,?,?,?,?,?,1
?,14.0,112.0,?,?,0.5539999999999999,3.0,30.0,?,10.0,1
8.0,180.0,?,22.5,?,0.794,?,306.0,1143.0,?,1
6.0,96.0,576.0,16.0,0.267,0.939,1.51,?,541.0,?,1
7.0,11.0,?,?,?,?,1.55,31.0,74.0,20.0,1
?,?,5558.0,28.357,?,0.536,4.53,?,2979.0,420.0,1
8.0,4.0,32.0,?,0.406,0.7809999999999999,?,?,?,?,1
?,16.0,128.0,2.0,?,0.922,?,?,118.0,19.0,1
?,21.0,?,3.0,?,?,1.63,52.0,138.0,?,1
?,?,?,?,0.351,?,?,?,349.0,80.0,1
?,?,?,1.0,?,?,?,?,7.0,1.0,1
?,?,200.0,?,?,0.605,?,80.0,?,?,1
?,?,18.0,0.5,0.5,?,2.25,?,?,4.0,1
9.0,107.0,963.0,11.889,0.204,?,?,196.0,658.0,?,1
?,13.0,78.0,2.167,?,?,?,?,?,?,1
9.0,?,441.0,5.444,?,?,1.38,?,349.0,87.0,1
?,?,?,?,0.335,?,?,118.0,?,52.0,1
8.0,?,?,?,0.187,?,1.41,?,1236.0,?,1
?,96.0,?,13.714,0.274,0.982,?,?,660.0,115.0,1
8.0,?,?,13.625,?,?,?,?,?,76.0,1
1.0,?,91.0,91.0,?,?,1.03,32.0,?,?,1
7.0,24.0,168.0,?,0.244,0.774,?,41.0,130.0,28.0,1
3.0,?,348.0,?,?,?,33.5,?,172.0,4.0,0
10.0,19.0,?,1.9,0.611,?,?,?,?,14.0,1
?,137.0,1507.0,12.455,0.317,?,2.7,?,982.0,177.0,1
9.0,43.0,387.0,4.7780000000000005,0.455,?,?,176.0,?,59.0,1
?,20.0,160.0,?,0.394,0.863,2.1,63.0,?,30.0,1
?,13.0,273.0,0.619,?,0.308,?,?,?,20.0,1
?,13.0,?,?,?,0.8170000000000001,7.1,71.0,85.0,10.0,1
7.0,?,?,?,0.405,?,1.62,34.0,?,?,1
?,?,2882.0,?,0.242,?,?,?,1781.0,364.0,1
?,244.0,?,27.111,?,0.8009999999999999,1.59,?,?,327.0,1
?,?,?,34.364000000000004,0.33,?,2.95,1371.0,?,?,1
10.0,?,?,27.2,?,?,?,?,1765.0,?,1
1.0,50.0,50.0,?,0.2,?,1.11,?,?,?,1
?,?,16.0,?,?,?,7.0,?,?,1.0,1
6.0,?,66.0,?,0.303,0.97,1.33,?,?,15.0,1
?,12.0,108.0,1.3330000000000002,0.444,?,?,?,106.0,28.0,1
12.0,?,1416.0,?,?,?,2.42,438.0,?,?,1
?,?,?,18.889,0.371,0.7659999999999999,?,567.0,1172.0,218.0,1
?,16.0,128.0,?,?,?,5.0,20.0,110.0,4.0,0
?,262.0,?,26.2,?,?,1.79,?,?,?,1
?,183.0,?,2.4730000000000003,?,0.612,?,?,?,?,1
?,?,828.0,10.222,0.365,?,?,?,790.0,?,1
?,30.0,210.0,?,0.3,0.8859999999999999,?,?,186.0,44.0,1
7.0,?,?,?,0.294,0.967,2.07,?,?,?,1
6.0,?,?,?,0.5,?,2.45,54.0,107.0,?,1
8.0,398.0,3184.0,49.75,?,?,?,887.0,2113.0,521.0,1
5.0,?,230.0,9.2,0.278,?,?,64.0,?,?,1
?,1.0,11.0,0.091,1.0,1.0,11.0,11.0,11.0,1.0,0
?,?,?,5.435,0.953,1.0,?,?,?,?,1
?,80.0,1040.0,?,?,0.536,5.57,451.0,?,?,1
10.0,?,?,?,?,?,1.48,?,738.0,130.0,1
?,2.0,14.0,?,0.5,0.929,?,?,?,1.0,1
?,24.0,?,?,0.292,0.778,1.35,42.0,?,?,1
?,14.0,98.0,?,?,?,1.75,?,85.0,20.0,1
?,123.0,1107.0,?,?,?,?,?,?,?,1
?,?,?,?,?,0.938,1.67,25.0,?,15.0,1
?,272.0,2176.0,34.0,0.189,0.688,?,411.0,?,?,1
7.0,?,?,?,?,0.966,?,?,?,31.0,1
?,71.0,71.0,71.0,?,?,2.31,37.0,71.0,16.0,0
9.0,?,4590.0,56.667,?,0.541,?,?,?,?,1
7.0,29.0,?,4.143,?,0.8370000000000001,?,62.0,170.0,42.0,1
10.0,38.0,380.0,?,0.187,0.463,?,71.0,176.0,?,1
9.0,14.0,126.0,1.556,?,0.937,1.78,?,118.0,?,1
9.0,?,?,?,?,?,2.06,?,?,?,1
12.0,129.0,1548.0,10.75,0.303,?,?,?,?,?,1
?,19.0,152.0,?,?,0.664,?,59.0,101.0,27.0,1
7.0,?,?,1.571,0.364,?,1.47,?,?,19.0,1
?,100.0,600.0,16.667,?,?,1.72,?,497.0,134.0,1
?,?,150.0,?,?,0.787,1.17,?,118.0,35.0,1
24.0,178.0,?,7.417000000000002,0.491,0.969,?,?,?,?,1
?,470.0,1410.0,156.67,0.352,?,?,?,545.0,21.0,0
?,?,8.0,?,?,1.0,8.0,?,8.0,1.0,0
10.0,94.0,940.0,9.4,?,1.0,?,269.0,940.0,151.0,1
?,?,?,4.1110000000000015,0.444,0.898,?,148.0,299.0,71.0,1
8.0,?,336.0,5.25,?,0.97,2.18,?,326.0,?,1
?,4.0,20.0,?,?,?,4.5,9.0,13.0,?,0
9.0,358.0,?,39.778,?,?,?,?,?,?,1
?,?,200.0,?,0.13,?,?,26.0,200.0,25.0,1
?,?,?,4.25,0.36,0.7170000000000001,?,?,195.0,?,1
4.0,?,?,1.25,?,0.8,2.33,?,16.0,3.0,0
?,?,?,6.0,0.31,?,1.92,119.0,?,?,1
10.0,18.0,?,1.8,?,0.883,?,53.0,159.0,27.0,1
?,50.0,?,5.0,0.268,?,1.94,?,382.0,69.0,1
24.0,176.0,?,7.332999999999998,?,?,7.85,?,4094.0,?,1
?,24.0,?,?,0.4,?,?,163.0,342.0,34.0,1
7.0,?,238.0,4.857,?,?,1.81,96.0,202.0,?,1
?,?,336.0,5.25,?,?,2.43,?,?,?,1
7.0,13.0,?,1.857,?,?,?,26.0,?,?,1
7.0,?,?,?,?,?,?,18.0,?,?,1
?,9.0,?,0.818,0.404,?,4.44,?,71.0,9.0,1
?,47.0,1034.0,2.136,?,?,?,330.0,779.0,?,1
?,38.0,380.0,?,0.397,0.887,?,?,?,56.0,1
?,19.0,190.0,?,0.326,?,?,?,146.0,?,1
?,7.0,?,1.4,?,1.0,?,16.0,?,?,1
?,?,10.0,?,?,0.8,8.0,?,?,?,1
?,5.0,?,0.625,0.45,?,3.0,?,?,?,1
?,?,?,?,0.182,?,1.4,60.0,186.0,?,1
9.0,33.0,?,3.667,0.354,0.7809999999999999,1.84,105.0,?,?,1
?,38.0,?,3.8,?,?,?,?,357.0,58.0,1
9.0,?,1107.0,?,0.346,?,2.21,?,?,?,1
?,?,?,1.0,?,?,?,15.0,29.0,?,1
12.0,?,732.0,?,0.251,?,?,?,546.0,?,1
11.0,85.0,935.0,7.727,?,0.664,1.73,234.0,?,135.0,1
24.0,117.0,2808.0,?,?,?,?,975.0,?,338.0,1
?,?,?,?,?,?,5.89,53.0,?,?,1
11.0,?,2981.0,?,?,?,1.49,527.0,?,?,1
?,?,423.0,5.222,?,?,1.95,121.0,?,62.0,1
?,24.0,192.0,3.0,?,0.974,1.43,?,187.0,40.0,1
8.0,18.0,?,2.25,0.424,?,2.03,61.0,128.0,30.0,1
?,553.0,?,55.3,?,?,?,?,?,207.0,0
?,30.0,330.0,?,?,?,?,98.0,198.0,?,1
?,?,?,?,?,?,1.56,?,?,?,1
?,101.0,606.0,?,0.393,0.752,?,238.0,?,?,1
?,14.0,?,?,0.357,?,2.31,60.0,?,26.0,1
?,?,?,?,?,0.735,?,?,252.0,?,1
?,2.0,34.0,0.118,0.706,?,24.0,24.0,24.0,?,0
?,?,?,22.0,?,0.6809999999999999,?,?,?,?,1
?,?,38.0,0.105,0.816,0.816,31.0,31.0,31.0,?,0
?,163.0,?,20.375,?,?,?,500.0,?,179.0,1
?,146.0,?,24.333,?,0.691,1.83,285.0,?,?,1
?,25.0,200.0,?,0.355,?,1.73,71.0,176.0,41.0,1
11.0,101.0,1111.0,9.182,0.267,?,?,?,?,?,1
10.0,?,490.0,?,0.196,0.7509999999999999,?,96.0,368.0,?,1
?,?,240.0,3.75,?,1.0,?,?,240.0,49.0,1
10.0,20.0,?,2.0,0.605,?,?,121.0,159.0,15.0,1
25.0,494.0,?,19.76,?,0.93,?,?,?,?,1
?,?,?,?,?,0.836,2.74,?,?,27.0,1
?,?,?,?,?,?,?,441.0,1624.0,?,1
9.0,?,162.0,?,?,?,?,?,?,?,1
?,43.0,?,4.7780000000000005,?,?,1.68,?,?,?,1
8.0,?,56.0,0.875,?,?,?,23.0,?,12.0,1
?,?,376.0,5.875,0.362,0.88,2.0,136.0,?,68.0,1
?,?,?,0.385,0.123,?,?,8.0,35.0,?,0
7.0,?,126.0,?,0.119,?,?,?,?,7.0,1
81.0,?,?,0.605,0.113,0.398,?,?,?,?,0
?,?,?,31.462,?,0.573,?,?,?,?,1
?,?,530.0,5.3,?,0.889,?,?,471.0,88.0,1
6.0,?,?,1.3330000000000002,0.542,0.938,?,26.0,45.0,13.0,1
7.0,?,77.0,?,?,0.961,?,27.0,74.0,20.0,1
5.0,?,15.0,?,0.6,1.0,4.5,9.0,?,2.0,1
8.0,?,?,2.25,0.361,?,?,?,?,24.0,1
?,4.0,28.0,0.5710000000000001,0.536,1.0,5.0,?,?,3.0,1
17.0,22.0,?,1.294,0.409,0.757,?,153.0,?,?,1
?,26.0,182.0,?,?,?,?,81.0,178.0,36.0,1
6.0,?,66.0,1.833,?,0.7120000000000001,?,20.0,47.0,13.0,1
7.0,?,399.0,?,0.273,?,1.3,?,?,84.0,1
?,14.0,?,?,0.25,0.7859999999999999,3.11,?,88.0,9.0,1
8.0,8.0,64.0,1.0,0.469,?,?,30.0,54.0,11.0,1
?,?,?,4.444,0.275,?,?,99.0,?,62.0,1
?,53.0,?,?,0.294,0.908,?,156.0,481.0,89.0,1
10.0,65.0,650.0,?,0.445,?,2.58,289.0,592.0,112.0,1
7.0,44.0,?,6.2860000000000005,?,?,?,?,140.0,33.0,1
8.0,187.0,?,?,0.155,0.747,?,232.0,?,?,1
?,33.0,297.0,?,0.36,0.818,?,?,?,53.0,1
5.0,?,20.0,0.8,0.5,0.8,10.0,?,?,1.0,1
28.0,?,?,?,?,0.722,?,?,?,?,0
9.0,?,180.0,2.222,?,0.7829999999999999,8.25,99.0,?,12.0,1
?,7.0,63.0,0.778,?,0.603,3.67,?,38.0,6.0,1
?,?,112.0,?,0.286,0.884,?,?,99.0,?,1
?,36.0,324.0,?,0.531,0.938,?,172.0,304.0,?,1
?,13.0,?,2.167,0.256,?,1.54,20.0,76.0,?,1
?,?,640.0,10.0,?,?,1.48,126.0,492.0,85.0,1
?,218.0,?,?,0.216,?,1.78,?,2090.0,344.0,1
?,?,1250.0,12.5,?,?,?,237.0,?,170.0,1
9.0,?,4662.0,?,?,?,1.25,?,?,?,1
?,3.0,9.0,1.0,0.778,?,7.0,7.0,?,1.0,1
?,?,?,?,0.458,?,?,11.0,?,5.0,1
9.0,?,?,?,?,?,?,?,?,84.0,1
8.0,41.0,328.0,?,0.363,0.942,1.63,?,?,73.0,1
2.0,14.0,28.0,?,?,?,8.0,8.0,?,1.0,0
9.0,?,?,?,0.386,?,2.41,118.0,216.0,?,1
5.0,?,20.0,0.8,0.35,?,1.75,7.0,?,4.0,1
?,4.0,?,?,0.38,?,?,41.0,?,16.0,0
?,?,72.0,1.125,0.361,0.792,1.53,?,?,?,1
8.0,26.0,?,3.25,0.423,0.851,?,88.0,177.0,36.0,1
?,?,312.0,?,0.378,?,1.64,118.0,?,?,1
?,?,176.0,2.75,0.438,0.79,?,?,?,32.0,1
?,?,?,?,?,1.0,?,?,30.0,5.0,0
?,?,159.0,159.0,?,?,?,155.0,?,?,0
18.0,?,3330.0,?,0.163,0.358,?,?,1193.0,228.0,1
6.0,?,240.0,?,0.221,?,1.43,53.0,149.0,?,1
1.0,13.0,13.0,?,0.846,1.0,5.5,?,13.0,?,0
?,?,72.0,?,0.417,1.0,?,?,72.0,?,1
9.0,256.0,2304.0,28.44400000000001,?,?,1.36,227.0,1027.0,?,1
?,?,?,?,0.483,?,1.38,?,60.0,?,1
8.0,?,296.0,4.625,?,0.649,?,54.0,192.0,40.0,1
?,538.0,?,?,?,?,?,557.0,641.0,?,0
9.0,279.0,2511.0,31.0,0.097,?,?,?,851.0,?,1
2.0,536.0,1072.0,?,?,0.5329999999999999,?,?,?,13.0,0
?,15.0,120.0,?,0.267,?,1.23,32.0,109.0,26.0,1
15.0,138.0,?,?,0.431,0.75,?,893.0,?,164.0,1
10.0,?,?,27.1,0.239,0.615,1.94,647.0,?,333.0,1
5.0,?,25.0,?,0.36,?,?,9.0,25.0,7.0,1
23.0,198.0,?,8.609,?,0.999,?,?,4548.0,?,1
8.0,17.0,136.0,?,?,0.654,?,?,?,18.0,1
6.0,25.0,150.0,4.167,?,0.887,1.42,51.0,133.0,36.0,1
?,12.0,96.0,1.5,0.448,?,1.95,43.0,?,22.0,1
?,7.0,49.0,?,0.347,0.98,?,?,?,8.0,1
?,?,576.0,?,0.293,?,2.09,169.0,?,81.0,1
?,?,102.0,?,0.275,?,1.33,?,?,?,1
8.0,?,56.0,0.875,?,0.768,3.13,?,?,?,1
?,?,294.0,6.0,?,?,?,42.0,?,?,1
?,?,108.0,3.0,?,0.88,?,53.0,?,?,1
2.0,?,128.0,?,?,?,17.0,?,75.0,4.0,0
10.0,?,70.0,?,?,?,2.78,?,53.0,9.0,1
?,?,702.0,?,0.464,0.89,?,326.0,?,?,1
?,?,?,31.5,0.324,0.83,1.62,?,941.0,227.0,1
?,?,576.0,16.0,?,?,?,178.0,?,?,1
?,?,52.0,?,0.962,1.0,?,50.0,?,2.0,0
?,?,432.0,6.75,0.245,0.745,1.29,106.0,?,?,1
7.0,23.0,161.0,?,0.329,0.845,?,?,?,32.0,1
6.0,?,54.0,1.5,?,?,?,?,?,13.0,1
5.0,?,?,3.4,0.4,?,?,?,?,?,1
?,?,?,2.889,?,0.821,2.35,?,?,34.0,1
7.0,6.0,42.0,?,0.333,?,?,14.0,?,10.0,1
8.0,39.0,?,4.875,?,?,?,?,257.0,?,1
?,?,135.0,?,0.296,?,?,?,67.0,13.0,1
?,?,184.0,?,0.364,?,2.03,?,178.0,?,1
8.0,14.0,112.0,?,0.455,?,?,51.0,?,?,1
8.0,?,328.0,5.125,?,?,?,?,317.0,55.0,1
?,32.0,224.0,?,0.308,0.777,?,69.0,174.0,?,1
?,?,?,15.909,0.21,0.469,?,?,902.0,?,1
6.0,14.0,84.0,?,0.286,1.0,1.2,24.0,?,?,1
9.0,?,?,56.111,?,0.626,1.32,861.0,?,654.0,1
9.0,?,891.0,11.0,0.189,?,1.4,168.0,?,120.0,1
12.0,?,156.0,?,?,?,2.35,?,?,26.0,1
7.0,198.0,?,?,?,0.359,?,76.0,?,?,1
?,61.0,?,6.1,0.333,?,1.85,203.0,582.0,?,1
9.0,12.0,?,?,?,1.0,?,48.0,108.0,26.0,1
?,26.0,?,?,?,1.0,26.0,26.0,?,1.0,0
?,8.0,?,2.667,?,?,?,?,?,6.0,1
?,7.0,42.0,?,0.405,0.8809999999999999,?,?,?,4.0,1
12.0,?,?,?,?,0.792,?,?,798.0,142.0,1
?,?,98.0,2.0,0.49,0.939,?,48.0,92.0,19.0,1
?,2.0,10.0,0.4,0.7,?,?,7.0,7.0,1.0,1
1.0,?,?,138.0,1.0,?,138.0,?,?,1.0,0
8.0,?,?,?,0.516,?,?,33.0,64.0,13.0,1
9.0,?,837.0,?,?,?,1.66,?,709.0,?,1
10.0,?,4740.0,?,?,0.578,?,?,?,?,1
8.0,16.0,?,?,?,0.742,?,49.0,95.0,21.0,1
?,?,?,?,0.55,?,2.2,?,59.0,15.0,1
9.0,?,?,?,?,?,2.42,208.0,401.0,?,1
23.0,26.0,?,?,?,?,1.8,?,?,?,1
?,12.0,12.0,?,0.75,1.0,9.0,?,12.0,?,0
10.0,?,180.0,1.8,?,0.8170000000000001,1.89,?,147.0,37.0,1
?,13.0,?,1.625,?,0.913,?,?,95.0,?,1
?,320.0,?,11.852,?,0.561,?,?,?,?,1
10.0,?,?,?,?,0.855,?,?,?,?,1
10.0,?,?,26.1,?,0.679,?,689.0,1771.0,390.0,1
?,118.0,118.0,?,0.186,?,1.05,?,?,21.0,1
8.0,24.0,?,?,0.385,?,1.8,?,186.0,41.0,1
10.0,?,2610.0,26.1,0.269,0.713,?,701.0,?,?,1
?,203.0,?,8.12,?,0.929,?,?,4713.0,?,1
?,259.0,2590.0,?,0.351,?,?,908.0,?,362.0,1
?,356.0,?,23.733,?,0.626,5.29,?,?,410.0,1
?,96.0,?,?,0.431,0.836,3.29,?,?,478.0,1
1.0,?,29.0,29.0,?,?,2.13,?,?,?,0
22.0,70.0,?,?,0.525,?,11.54,808.0,1290.0,70.0,1
8.0,45.0,360.0,?,?,?,1.89,?,?,?,1
?,537.0,?,268.5,?,?,26.57,?,667.0,?,0
?,29.0,?,2.071,0.14,?,?,57.0,?,35.0,1
10.0,?,2620.0,?,0.281,?,?,736.0,?,?,1
7.0,70.0,?,?,0.371,?,1.9,182.0,?,?,1
?,11.0,77.0,1.571,0.312,0.987,1.2,?,76.0,20.0,1
?,?,?,?,?,0.6559999999999999,?,?,?,?,1
?,?,?,?,0.319,?,?,115.0,?,49.0,1
?,18.0,?,?,?,0.883,?,107.0,?,15.0,1
?,38.0,?,?,0.439,0.897,2.83,?,?,?,1
7.0,?,?,?,0.254,0.6970000000000001,?,73.0,200.0,51.0,1
?,56.0,?,?,?,0.8290000000000001,1.45,125.0,325.0,?,1
10.0,?,1270.0,?,?,?,?,?,?,210.0,1
?,158.0,2844.0,?,0.198,0.418,2.46,563.0,?,?,1
?,?,?,16.25,0.36,?,?,374.0,?,169.0,1
11.0,?,?,2.091,0.415,?,?,?,?,?,1
?,?,684.0,?,?,?,2.2,?,?,?,1
?,39.0,351.0,?,?,?,?,84.0,219.0,55.0,1
9.0,?,?,4.667,0.381,?,?,?,352.0,?,1
11.0,34.0,374.0,3.091,0.324,?,?,?,326.0,?,1
?,38.0,342.0,4.222,?,?,2.18,107.0,?,49.0,1
9.0,182.0,?,20.222,?,0.789,?,619.0,?,?,1
?,?,656.0,10.25,0.434,0.75,?,285.0,?,98.0,1
7.0,?,1085.0,22.143,0.178,0.614,?,?,666.0,?,1
?,232.0,?,19.333,?,0.703,?,879.0,?,?,1
?,?,?,4.0,0.506,0.91,?,164.0,295.0,?,1
6.0,50.0,300.0,?,?,?,1.31,?,173.0,?,1
?,?,?,41.0,?,1.0,1.07,16.0,?,?,1
?,33.0,231.0,4.714,0.351,?,1.53,81.0,228.0,?,1
?,?,266.0,5.428999999999999,?,?,?,?,253.0,?,1
7.0,?,371.0,7.5710000000000015,0.342,0.58,?,?,215.0,?,1
?,5.0,35.0,?,0.257,0.5710000000000001,?,9.0,20.0,?,1
7.0,22.0,?,3.143,0.396,1.0,1.85,61.0,154.0,?,1
?,?,?,?,?,?,1.74,?,275.0,65.0,1
?,36.0,?,?,?,?,?,92.0,242.0,55.0,1
?,?,7.0,0.143,?,1.0,?,?,7.0,1.0,0
8.0,?,672.0,?,0.269,?,?,181.0,649.0,?,1
?,10.0,?,0.833,?,0.792,5.3,53.0,95.0,?,1
